datetime,open,high,low,close,volume,rsi14,macd1,macd2,macd3,obv,smaObv,wave1,wave2,minusDM,plusDM,9ema,21ema
2022-01-19 00:00:00+00:00,42372.15,42532.0,41582.25,41719.67,3236.51328519,39.582497577565306,-290.6352702871154,-215.40026850531316,-75.23500178180225,-47994.98278447998,,-53.20277165061164,-58.17974403695631,2070.595399411869,1339.1370820002387,42048.968065854904,42360.34820962736
2022-01-19 04:00:00+00:00,41728.63980063,41867.6,41158.21,41277.59,2880.4071943200006,35.1412936410324,-338.3421838064969,-239.9886515655499,-98.353532240947,-50875.38997879998,,-57.4299402299295,-57.18661795077876,2346.735728025308,1243.484433285936,41894.69245268392,42261.91564511578
2022-01-19 08:00:00+00:00,41279.68,42205.0,41126.0,42051.0,4826.473503580003,46.459412566014116,-310.16711965436843,-254.0243451833136,-56.14277447105482,-46048.91647521998,,-54.90888322787402,-55.27902891593485,2179.111747452072,1492.0641166226562,41925.953962147134,42242.7414955598
2022-01-19 12:00:00+00:00,42051.01,42596.0,41837.21,41990.96,6294.776220310005,45.791368398722646,-289.34748683256475,-261.08897351316386,-28.25851331940089,-52343.692695529986,,-46.38678192348972,-52.982094257976215,2023.4609083483526,1776.4881082924664,41938.95516971771,42219.85226869072
2022-01-19 16:00:00+00:00,41990.96,42381.40885654,41694.87,41897.0,5515.029394260002,44.70793290128746,-277.23378605386097,-264.3179360213033,-12.915850032557671,-57858.72208978999,,-41.787175884261764,-50.128195316388755,2021.2679863234669,1649.5961005572904,41930.56413577417,42190.50206244611
2022-01-19 20:00:00+00:00,41882.68,42024.48,41557.57,41674.27,2926.6905127000005,42.1613692390131,-282.3512707878763,-267.92460297461787,-14.426667813258405,-60785.41260248999,,-42.82390174340396,-46.476685694757364,2014.1917015860793,1531.767807660341,41879.30530861933,42143.57187495101
2022-01-20 00:00:00+00:00,41672.14,42101.0,41660.01,41935.77,2018.8443206099998,46.0470139904263,-262.2826189893094,-266.7962061775562,4.513587188246788,-58766.56828187999,,-39.86307881018056,-42.715234590334,1870.3208657585021,1498.875821398885,41890.59824689547,42124.68079541001
2022-01-20 04:00:00+00:00,41935.78,42163.0,41784.34,42063.14,1256.7942901599997,47.88355247275305,-233.40977078257856,-260.1189190985607,26.709148315982134,-57509.773991719994,,-34.04589645337108,-39.63001322280434,1736.7265182043234,1453.813262727536,41925.10659751637,42119.08617764546
2022-01-20 08:00:00+00:00,42081.4,42252.79,41816.48,42141.8,1242.7979103399998,49.037293945923125,-201.85378120998212,-248.465891520845,46.612110310862874,-56266.976081379995,,-26.917886693022265,-35.912690924994465,1612.6746240468717,1439.7594582469987,41968.445278013096,42121.151070586784
2022-01-20 12:00:00+00:00,42141.8,43491.0,41931.61,43307.24,7023.651283690003,62.33987961884463,-81.86052691566874,-215.14481859980975,133.284291684141,-49243.324797689995,,-7.0849322436612,-26.977948550058777,1497.4835794720952,2575.129496943641,42236.20422241047,42228.97733689708
2022-01-20 16:00:00+00:00,43311.2,43591.0,42800.0,42919.29,4494.801600610002,57.005646636358605,-17.863412845588755,-175.68853744896555,157.8251246033768,-53738.126398299995,,6.717139972663315,-15.332893854347809,1390.52046665266,2491.1916757333806,42372.821377928376,42291.7330335428
2022-01-20 20:00:00+00:00,42919.28,43001.8,40554.14,40686.9,12457.232832189997,37.25237658024172,-145.60204526537564,-169.67123901224755,24.069193746871917,-66195.35923049,,-4.218372506796502,-7.876012867704163,3537.0575761774708,2313.2494131809963,42035.6371023427,42145.83912140255
2022-01-21 00:00:00+00:00,40671.77,41132.0,38242.24,38464.82,16662.55054629997,27.162850392784115,-421.2828308334065,-219.99355737647934,-201.28927345692713,-82857.90977678997,,-22.07852407792863,-6.666172213930754,5596.31060645051,2148.0173122394967,41321.47368187416,41811.20101945686
2022-01-21 04:00:00+00:00,38462.48,39188.64,38426.25,39145.25,6643.218309400002,33.134916731700116,-578.1917901151028,-291.63320392420405,-286.5585861908987,-76214.69146738996,,-32.96910852212925,-13.137216283547765,5196.574134561188,1994.5875042223897,40886.22894549933,41568.84183586987
2022-01-21 08:00:00+00:00,39126.42,39303.25,38680.0,38902.03,4162.900384660002,32.1210928700362,-713.9392449356383,-376.0944121264909,-337.84483280914736,-80377.59185204995,,-39.14446642008295,-24.602617881734332,4825.390267806817,1966.7269682065053,40489.38915639946,41326.404396245336
2022-01-21 12:00:00+00:00,38915.18069022,39060.27,37683.9,38864.82,13183.786058419999,31.95998075332305,-815.1263477729735,-463.90079925578743,-351.2255485171861,-93561.37791046995,,-44.06218065228617,-34.56356991810675,5476.819534392043,1826.246470477469,40164.47532511957,41102.62399658667
2022-01-21 16:00:00+00:00,38869.29,39071.0,37850.0,37984.92,9526.039703520002,28.340075345753807,-955.3062562891355,-562.181890662457,-393.12436562667847,-103087.41761398995,,-47.49664490533987,-40.91810012495956,5085.618139078326,1706.5302940147958,39728.564260095656,40819.19636053334
2022-01-21 20:00:00+00:00,37988.04,38478.0,35422.0,36456.96,22993.651913549977,23.38649509447802,-1176.1356859665975,-684.9726497232851,-491.1630362433124,-126081.06952753992,,-53.140345614958825,-45.96090939816696,7150.3597005727315,1584.635273013739,39074.24340807652,40422.62941866667
2022-01-22 00:00:00+00:00,36447.37,36861.57424928,36020.0,36354.41,6958.689203820004,23.0947259388377,-1343.9275674977544,-816.763633278179,-527.1639342195754,-133039.75873135994,,-56.799008991833645,-50.37454504110463,6639.619721960394,1471.4470392270432,38530.27672646122,40052.79128969697
2022-01-22 04:00:00+00:00,36354.41,36448.0,35111.0,35433.05746683,6219.278610570001,20.60719764910658,-1533.5712372408816,-960.1251540707195,-573.4460831701621,-139259.03734192994,,-59.96003187015463,-54.34900784557175,7074.361170391794,1366.3436792822545,37910.83287453498,39632.81548761816
2022-01-22 08:00:00+00:00,35408.23,36170.0,33854.97502491,35401.82,12716.135406590007,20.526473363050947,-1667.1677423737492,-1101.5336717313255,-565.6340706424237,-151975.17274851995,,-62.19636713668177,-58.02393840340722,7825.074633310948,1268.7477021906648,37409.030299627986,39248.17953419832
2022-01-22 12:00:00+00:00,35412.53,36195.21,34800.0,34854.45,8811.606730100002,19.113556382124116,-1796.5031496160373,-1240.5275673082679,-555.9755823077694,-160786.77947861995,,-62.506270006239674,-60.365419501227436,7266.140730931595,1203.3328663199022,36898.11423970239,38848.74957654393
2022-01-22 16:00:00+00:00,34848.37,35531.0,34250.0,34538.7,9885.766285250002,18.329755015047844,-1902.5493729583904,-1372.9319284382923,-529.6174445200982,-170672.54576386994,,-62.94742960259522,-61.90252465391782,7297.130678722195,1117.3805187256235,36426.23139176191,38456.92688776721
2022-01-22 20:00:00+00:00,34538.71,35756.0,34436.2,35066.43,7545.4455388900005,23.94351538407884,-1921.8544268823607,-1482.716428127106,-439.1379987552548,-163127.10022497995,,-61.70983620267179,-62.33997573704711,6775.907058813466,1262.567624530936,36154.27111340953,38148.69989797019
2022-01-23 00:00:00+00:00,35075.7,35566.0,34810.0,35099.0,4396.540751890001,24.289404845943793,-1912.4798175420801,-1568.6691060101007,-343.81071153197945,-158730.55947308996,,-59.87351874755475,-61.75926363976536,6291.913697469648,1172.3842227787263,35943.21689072762,37871.45445270017
2022-01-23 04:00:00+00:00,35069.3,35800.0,34951.2,35606.53,3740.3985088000004,29.657813748587852,-1842.853672702353,-1623.506019348551,-219.3476533538019,-154990.16096428997,,-56.9785452468142,-60.37733244990899,5842.49129050753,1322.642492580246,35875.8795125821,37665.55222972743
2022-01-23 08:00:00+00:00,35596.19,36183.4,35361.08,35704.75,5002.726965710002,30.682183385753774,-1759.4668791931326,-1650.6981913174673,-108.76868787566536,-149987.43399857997,,-53.13425103148562,-57.92403780713159,5425.170484042706,1611.5680288245155,35841.65361006568,37487.29748157039
2022-01-23 12:00:00+00:00,35704.75,36112.04,35054.49,35304.48,5728.059185640001,28.8390387745443,-1706.0148115811462,-1661.7615153702031,-44.25329621094306,-155715.49318422,,-50.646990430798056,-55.15832636416316,5344.248306611088,1496.4560267656216,35734.21888805254,37288.859528700355
2022-01-23 16:00:00+00:00,35304.48,35501.0,34613.3,34793.94,5471.29728459,26.640767438416773,-1685.4214844027374,-1666.49350917671,-18.927975226027456,-161186.79046880998,,-50.42563952422087,-52.796356558329684,5403.706284710292,1389.5663105680771,35546.16311044204,37062.04866245487
2022-01-23 20:00:00+00:00,34824.0,36574.47,34724.02,36282.47,6736.593501989998,40.80776333363742,-1531.3368949107899,-1639.4621863235259,108.12529141273603,-154450.19696682,,-45.32475967359751,-49.88291016502551,5017.727264373842,2363.78157409893,35693.42448835363,36991.17787495897
2022-01-24 00:00:00+00:00,36282.45,36302.0,35186.59,35365.24,4720.966013730001,36.17219304188164,-1466.3335624608517,-1604.836461550991,138.5028990901394,-159171.16298055,,-42.259697304697326,-47.16427173332844,4659.318174061425,2194.9400330918634,35627.78759068291,36843.365340871795
2022-01-24 04:00:00+00:00,35359.78,35517.0,34820.04,34894.65,3935.04903658,34.03596517328461,-1436.2346146728814,-1571.1160921753692,134.88147750248777,-163106.21201713,,-42.98880212445543,-45.249724656742785,4693.059733057034,2038.1586021567302,35481.16007254633,36666.20940079254
2022-01-24 08:00:00+00:00,34907.0,38050.0,32967.93,33702.98,16487.238208899988,29.314720669820606,-1491.3474662387453,-1555.1623669880444,63.81490074929911,-179593.45022602996,,-44.15078278733385,-43.68101047252103,4357.841180695817,4425.575844859821,35125.52405803707,36396.8249098114
2022-01-24 12:00:00+00:00,33708.61,34427.0,32933.33,34275.0,18388.046461439993,34.044179403640854,-1471.9004130070025,-1538.509976191836,66.6095631848334,-161205.40376458998,,-49.9409112647707,-44.835048370314325,4081.166810646114,4109.463284512691,34955.41924642965,36203.931736192186
2022-01-24 16:00:00+00:00,34261.41,36478.6,33826.81,36097.79,21516.408439910007,46.3604147735952,-1294.4825745717972,-1489.7044958678282,195.22192129603104,-139688.99532467997,,-43.5563064713709,-45.15920066198272,3789.654895599963,5867.530192761783,35183.89339714372,36194.28248744744
2022-01-24 20:00:00+00:00,36088.88,37596.0,35973.07,36693.32,10808.242486899995,49.66735464500602,-1093.2213897627662,-1410.4078746468158,317.1864848840496,-128880.75283777998,,-30.3317054898782,-41.99492650333841,3518.9652601999655,6565.8208932788,35485.77871771498,36239.64953404313
2022-01-25 00:00:00+00:00,36687.58,36721.81,35965.51,36457.0,3756.2444962000004,48.39238618323548,-941.9314997868787,-1316.7125996748284,374.7810998879497,-132636.99733397996,,-22.165900502808285,-36.498705932207024,3275.1705987571086,6096.833686616029,35680.02297417198,36259.40866731194
2022-01-25 04:00:00+00:00,36443.39,36527.0,35685.3,36072.93,3175.11469464,46.31166724766596,-843.3033352782877,-1222.0307467955204,378.72741151723267,-135812.11202861997,,-17.23249215004923,-28.32160115352665,3321.4398417030284,5661.3455661434555,35758.60437933759,36242.45606119267
2022-01-25 08:00:00+00:00,36069.89,36839.0,36024.79,36437.07,4969.067607170001,48.569540070400045,-727.3720572698148,-1123.0990088903793,395.7269516205645,-130843.04442144997,,-10.702257016634467,-20.108088789842544,3084.1941387242405,5568.963739990351,35894.29750347007,36260.14823744788
2022-01-25 12:00:00+00:00,36441.47,37226.7,35996.56,36564.41,10391.6426474,49.37139655829688,-618.0953915108112,-1022.0982854144656,404.00289390365447,-120451.40177404997,,-4.348628311979273,-13.612319495367814,2863.8945573867945,5558.880615705323,36028.32000277606,36287.80839767989
2022-01-25 16:00:00+00:00,36592.35776196,37584.0,36525.78,37089.19,8299.332433170004,52.64791388678171,-483.5731560413842,-914.3932595398494,430.8201034984652,-112152.06934087997,,3.5587420682636726,-7.181158852599825,2659.330660430595,5519.117714583517,36240.49400222085,36360.66127061808
2022-01-25 20:00:00+00:00,37088.42,37135.0,36430.97,36987.8,5850.046482470001,51.94840812449995,-380.755528183101,-807.6657132684998,426.9101850853988,-118002.11582334997,,8.06164864555927,-0.8576236536976998,2564.1884703998358,5124.895020684695,36389.95520177668,36417.67388238008
2022-01-26 00:00:00+00:00,36980.0,37546.0,36576.7,37422.61,3402.4445204900007,54.72647998311834,-261.1756142977465,-698.3676934743492,437.19207917660265,-114599.67130285998,,13.667931735827098,5.234923534417692,2381.032151085562,5169.831090635788,36596.486161421344,36509.03171125462
2022-01-26 04:00:00+00:00,37425.7,38014.0,37161.73,37374.85,3929.2333395799988,54.35475417933014,-168.32120183146617,-592.3583951457725,424.03719331430636,-118528.90464243997,,19.727853449406204,11.25404397476406,2210.958426008022,5268.557441304661,36752.15892913708,36587.74246477692
2022-01-26 08:00:00+00:00,37373.36,38290.0,37364.28,38111.88,4639.479529070002,58.9847067873882,-34.859411986588384,-480.8585985139357,445.9991865273473,-113889.42511336997,,26.079295865496277,16.884182424072215,2053.032824150306,5168.2319097828995,37024.10314330966,36726.30042252447
2022-01-26 12:00:00+00:00,38125.14,38536.02,37627.17,38009.35,8770.780047990005,58.10178758023212,61.92289529343543,-372.30229975246147,434.2251950458969,-122660.20516135998,,30.92964105793544,22.601180527166257,1906.3876224252842,5045.092487655546,37221.15251464773,36842.941293204065
2022-01-26 16:00:00+00:00,38005.13,38960.0,37410.0,37598.08,14781.317186629998,54.57304114135244,104.23595204794401,-276.9946493923804,381.2306014403244,-137441.52234799,,33.69942984909891,27.60905505548421,1770.2170779663354,5108.708738537296,37296.538011718185,36911.59026654915
2022-01-26 20:00:00+00:00,37606.06,37606.06,36251.2,36840.63,11716.053393020007,48.70592872379687,75.7759714191634,-206.44052523007161,282.216496649235,-149157.57574101,,28.024716909973364,29.683270920626,2802.573000968743,4743.8009714989175,37205.356409374544,36905.1393332265
2022-01-27 00:00:00+00:00,36846.22,37118.0,35530.07,35779.41,6574.728515200001,41.90796334160586,-32.04100453123101,-171.5606210903035,139.5196165590725,-155732.30425621,,18.271836868360847,27.731406171342144,3323.519215185259,4404.95804496328,36920.16712749963,36802.80030293318
2022-01-27 04:00:00+00:00,35777.14,36346.05960109,35721.96,36212.5,5251.379333220001,45.26546303324779,-81.5993645546987,-153.56836978318253,71.96900522848384,-150480.92492298997,,10.41303318772151,22.60225420378866,3086.124985529169,4090.3181846087605,36778.63370199971,36749.13663903016
2022-01-27 08:00:00+00:00,36200.0,36836.02500171,35838.17,36705.8,4651.440978500002,48.88898989762528,-80.14566526191629,-138.88382887892928,58.73816361701299,-145829.48394448997,,6.580101181632574,15.822422036922074,2865.6874865627997,4288.118000613849,36764.06696159977,36745.196944572876
2022-01-27 12:00:00+00:00,36705.8,37275.0,36499.96,36651.41,5027.933230050002,48.507684277955065,-82.43218957370118,-127.59350101788365,45.16131144418247,-150857.41717453997,,6.3197659223542,10.396184290017283,2660.995523236885,4420.7988560028625,36741.53556927982,36736.670858702615
2022-01-27 16:00:00+00:00,36653.37,36808.0,35830.0,36212.17,6588.57646845,45.42635879357509,-118.3233161476237,-125.73946404383166,7.41614789620796,-157445.99364298995,,0.9916680880851768,6.0761420949483655,3140.8844144342497,4105.027509145515,36635.66245542385,36688.988962456926
2022-01-27 20:00:00+00:00,36232.81,37267.0,35504.0,37188.37,9832.069540040004,52.62855962672733,-67.22122652721737,-114.0358165405088,46.814590013291436,-147613.92410294994,,0.49076351108035676,3.595574675788077,2916.5355276889463,4270.811258492264,36746.20396433908,36734.387238597206
2022-01-28 00:00:00+00:00,37188.37,37500.0,36635.7,37371.01,5381.20782587,53.85555658663939,-11.848350311491231,-93.5983232947053,81.74997298321406,-142232.71627707995,,6.158621919546038,3.490204860266443,2708.2115614254503,4198.7533114571015,36871.165171471264,36792.262035088366
2022-01-28 04:00:00+00:00,37375.11,37534.15,36778.13,36803.87,4121.184417510005,49.56256775407734,-13.571956121828407,-77.59304986012992,64.02109373830152,-146353.90069458995,,9.046245710319978,4.171824807257887,2514.7678784664895,3932.992360638739,36857.70613717701,36793.31730462579
2022-01-28 08:00:00+00:00,36800.76,36913.0,36323.0,36459.68,3992.9074631900007,47.108314052841884,-42.22444550460932,-70.51932898902581,28.294883484416488,-150346.80815777995,,4.656782453368761,5.088103398578783,2790.2716014331663,3652.064334878829,36778.10090974161,36762.986640568895
2022-01-28 12:00:00+00:00,36459.68,37373.72,36162.48,37213.0,8433.898612460001,52.63641718004571,-4.097883676251513,-57.23503992647095,53.137156250219434,-141912.90954531994,,6.521860930678104,6.59587775347822,2590.966487045083,3851.9225966731997,36865.08072779329,36803.89694597173
2022-01-28 16:00:00+00:00,37212.81,37402.0,36772.98,37242.81,5713.9521221700015,52.846441872181174,28.19805945054395,-40.148420051067966,68.34647950161192,-136198.95742314993,,11.46620256048577,7.922772913713153,2405.8974522561484,3605.0652683393987,36940.62658223463,36843.798132701566
2022-01-28 20:00:00+00:00,37242.79,38055.0,37154.04,37741.59,4740.812857350003,56.33533510471649,92.96852133677021,-13.525031773500327,106.49355311027054,-131458.1445657999,,21.099620570001164,10.93611662863345,2234.047634237852,4000.560606315156,37100.81926578771,36925.415575183244
2022-01-29 00:00:00+00:00,37741.9,38012.29,37474.65,37760.75,2620.29332914,56.468578966583195,144.18357242897764,18.01668906699527,126.16688336198237,-128837.85123665992,,28.17306657066657,16.8151876579579,2074.4728032208627,3714.8062772926446,37232.805412630165,37001.355068348406
2022-01-29 04:00:00+00:00,37760.75,37959.81,37622.0,37861.08,1916.4486195900004,57.20500653035375,190.66973983820935,52.547299221238084,138.12244061697126,-126921.40261706992,,33.27562727135481,23.50362924312708,1926.2961744193726,3449.4629717717416,37358.460330104135,37079.511880316735
2022-01-29 08:00:00+00:00,37861.08,37971.0,37595.06,37766.06,1634.31578494,56.23471863234519,217.33770872193418,85.5053811213773,131.83232760055688,-128555.71840200992,,36.1383742193103,29.67167215783321,1815.643590532277,3203.0727595023313,37439.98026408331,37141.925345742486
2022-01-29 12:00:00+00:00,37763.17,38898.0,37275.7,37592.22,4524.18171316999,54.41621458119255,221.8870551838554,112.78171593387292,109.10533924998249,-133079.90011517992,,39.24534921336815,34.208104318674955,1685.9547626371143,3901.2818481093077,37470.42821126665,37182.86122340226
2022-01-29 16:00:00+00:00,37597.06,37984.0,37344.72,37884.26,3806.2680240299987,56.93565943878232,246.21936873455707,139.46924649400975,106.75012224054731,-129273.63209114992,,39.126822699490425,36.946543350880916,1565.529422448749,3622.6188589586427,37553.19456901332,37246.62474854751
2022-01-29 20:00:00+00:00,37882.2,38748.43,37847.08,38191.1,5182.663735489997,59.47033183768061,286.9544933827128,168.96629587175036,117.98819751096246,-124090.96835565992,,44.05653931745777,39.64177136240666,1453.7058922738383,4128.290369033026,37680.77565521066,37332.48613504319
2022-01-30 00:00:00+00:00,38176.45,38301.0,37765.79,37945.53,2300.459388420001,56.59914204187076,296.0097107750553,194.37497885241135,101.63473192264394,-126391.42774407992,,44.34553906089978,41.69356257280403,1431.159757111422,3833.412485530667,37733.72652416852,37388.21739549381
2022-01-30 04:00:00+00:00,37943.86,38344.0,37923.2,38272.84,1793.26180428,59.41187908496518,325.8411237089458,220.66820782371823,105.17291588522758,-124598.16593979992,,46.01419960744339,43.38577517132284,1328.934060174892,3602.597307992762,37841.54921933482,37468.6376322671
2022-01-30 08:00:00+00:00,38272.78,38403.0,37837.33,38140.0,1798.55956957,57.775335521387575,334.9031010935141,243.51518647767742,91.3879146158367,-126396.72550936992,,46.10949425202633,45.13144305945682,1319.8801987338236,3345.268928850422,37901.239375467856,37529.67057478827
2022-01-30 12:00:00+00:00,38137.48,38171.0,37744.94,37995.0,1854.5726981300002,55.96324055104608,326.6194298011542,260.13603514237275,66.48339465878144,-128251.29820749992,,43.62518180861217,45.02360368224542,1317.993041681407,3106.321148218249,37919.991500374286,37571.973249807525
2022-01-30 16:00:00+00:00,37997.3,38097.25,37462.07,37527.82,2841.3927006600006,50.47063774260943,279.13929497321806,263.93668710854183,15.202607864676224,-131092.69090815992,,36.62571574573547,43.093647853454335,1506.7206815613092,2884.44106620266,37841.55720029943,37567.95931800684
2022-01-30 20:00:00+00:00,37546.0,38270.0,37365.31,37905.0,3841.4093995799994,54.364885529132046,268.8471176012099,264.91877320707545,3.928344394134456,-127251.28150857991,,33.3455850002993,39.92649420166832,1399.0977757355015,2851.1595614738985,37854.245760239544,37598.59938000622
2022-01-31 00:00:00+00:00,37904.99,37970.29,36631.66,37041.66,4892.687257889999,45.53893301203986,188.84923370461183,249.70486530658272,-60.855631601970885,-132143.96876646992,,19.6417759297864,33.309564621108336,2032.812220325817,2647.505307082906,37691.72860819164,37547.96852727838
2022-01-31 04:00:00+00:00,37065.0,37230.0,36825.11,37144.79,1851.2047318399996,46.65307448844545,132.2475955097907,226.2134113472243,-93.96581583743361,-130292.76403462992,,8.129917442280394,24.43574852952539,1887.6113474454014,2458.3977851484124,37582.34088655331,37511.31593388944
2022-01-31 08:00:00+00:00,37144.13,37373.0,36901.0,37285.96,2280.62339382,48.214790330269594,97.65591207498801,200.50191149277705,-102.84599941778905,-128012.14064080991,,1.217772213262929,15.583762646407257,1752.7819654850157,2425.7979433520973,37523.06470924265,37490.829030808585
2022-01-31 12:00:00+00:00,37287.19,37920.26,36810.01,37742.93,6741.168303819999,53.010204615928004,105.89472520071286,181.5804742343642,-75.68574903365135,-121270.97233698991,,0.38121828467655433,7.34267096750157,1627.5832536646574,2799.7866616840925,37567.03776739412,37513.74730073508
2022-01-31 16:00:00+00:00,37745.5,38786.0,37690.89,38437.65,8153.695486100002,59.19642520991789,166.56211753339448,178.57680289417027,-12.014685360775786,-113117.27685088992,,11.442621260177349,5.292882300099307,1511.3273069743248,3465.5419001352266,37741.1602139153,37597.73845521371
2022-01-31 20:00:00+00:00,38436.77,38785.0,38251.14,38491.33,5031.647281640002,59.63858134967388,216.4775717252851,186.15695666039323,30.320615064891854,-108085.62956924991,,20.57929821106316,8.405227492294998,1403.3753564761587,3218.0031929827105,37891.194171132236,37678.97405019428
2022-02-01 00:00:00+00:00,38492.53,38707.73,38188.88,38630.42,2944.27835882,60.823189207958976,264.2136390069645,201.7682931297075,62.44534587725701,-105141.35121042992,,26.503747285732608,14.726721260412418,1365.3942595850065,2988.145822055374,38039.039336905786,37765.469136540254
2022-02-01 04:00:00+00:00,38625.0,38692.19,38241.6,38467.87,2079.6160847,58.65648334428825,285.6357585124788,218.54178620626175,67.09397230621704,-107220.96729512991,,30.027141411835075,22.13820204220205,1267.8660981860774,2774.7068347657046,38124.80546952463,37829.32376049114
2022-02-01 08:00:00+00:00,38471.98,39156.4,38000.0,38465.24,5225.73180479,58.62009764164991,298.9545614468516,234.62434125437971,64.33022019247187,-112446.69909991992,,33.04939268246137,27.539894897773053,1177.304234029929,3040.723489425296,38192.892375619704,37887.13432771922
2022-02-01 12:00:00+00:00,38464.0,39069.51051789,38188.12,38648.45,6637.855929430003,60.46014064804396,320.59767415672104,251.81900783484798,68.77866632187306,-105808.84317048991,,35.8873726065178,31.366913496636712,1093.2110744563627,2823.5289544663465,38284.003900495765,37956.344843381106
2022-02-01 16:00:00+00:00,38667.82883668,39416.42020804,38348.7,38397.36,6397.029135509992,56.73651435239916,313.8710225857503,264.22941078502845,49.641611800721876,-112205.8723059999,,38.44608749120188,34.35249854800403,1015.124569138051,2968.758005011609,38306.67512039661,37996.43713034646
2022-02-01 20:00:00+00:00,38397.37,38919.51,38380.23,38718.23,2795.6800011500004,60.11692852033714,330.6204434622123,277.5076173204652,53.112826141747064,-109410.1923048499,,39.39903761519015,36.6954725988428,942.6156713424759,2756.703861796494,38388.98609631729,38062.05466395133
2022-02-02 00:00:00+00:00,38717.60475262,38888.88,38400.0,38579.3,2112.80647081,58.00365659252568,328.89271972198185,287.78463780076856,41.108081921213284,-111522.9987756599,,39.14158571192337,38.2185208562083,875.285980532299,2559.7964430967445,38427.048877053836,38109.07696722848
2022-02-02 04:00:00+00:00,38579.23,38600.0,38196.0,38312.25,1957.5793137299997,54.06915764032894,302.4878909258259,290.72528842578004,11.762602500045887,-113480.5780893899,,34.71329772320837,37.92500213538094,1016.7655533514205,2376.9538400184056,38404.08910164307,38127.54724293498
2022-02-02 08:00:00+00:00,38312.25,38626.98,38248.0,38517.35,1145.87067867,56.50915666079589,294.71444510632136,291.5231197618883,3.1913253444330394,-112334.7074107199,,32.534758763823696,36.447169953536395,944.1394423977476,2234.151422874237,38426.741281314455,38162.98385721362
2022-02-02 12:00:00+00:00,38520.19,38837.6,37366.66,37438.11,6643.8972214199985,43.43387911705492,199.17235000435903,273.0529658103825,-73.88061580602346,-118978.6046321399,,20.36081987960052,31.68761551963899,1758.0409107979049,2074.5691783832203,38229.015025051565,38097.08623383057
2022-02-02 16:00:00+00:00,37448.0,37694.71,37069.7,37590.18,4790.498336990004,45.35259994876187,134.17860198994458,245.2780930462949,-111.09949105635033,-114188.1062951499,,6.762050227952355,23.592731648646236,1929.4265600266324,1926.3856656415617,38101.248020041254,38051.00384893688
2022-02-02 20:00:00+00:00,37590.18,37718.5,36584.29,36923.39,5726.588743890001,39.09128492648837,28.537248394728522,201.92992411598163,-173.3926757212531,-119914.6950390399,,-5.514651868892638,13.535744250620983,2277.0203771675833,1788.7866895243073,37865.676416033006,37948.49349903353
2022-02-03 00:00:00+00:00,36930.43,37073.14,36745.0,36840.87,2459.9642445,38.38500032315583,-61.138196711443015,149.3162999504967,-210.45449666193971,-122374.6592835399,,-14.93882147087965,1.6673491919451466,2114.376064512756,1661.0162117011425,37660.71513282641,37847.800453666845
2022-02-03 04:00:00+00:00,36839.63,37130.52,36800.0,37053.4,1303.0021964199998,41.3253308237707,-113.74604462411662,96.70383103557403,-210.44987565969063,-121071.65708711991,-68486.55766853712,-20.486304897052523,-8.544432002218114,1963.3492027618447,1599.7521965796298,37539.25210626113,37775.582230606225
2022-02-03 08:00:00+00:00,37044.77,37141.0,36296.92,36799.53,3577.463611380002,38.93516754173354,-173.91850615542353,42.57936359737452,-216.49786975279804,-124649.12069849992,-69125.58259094473,-26.084362044855496,-16.756035070420076,2326.189973993143,1485.4841825382277,37391.3076850089,37686.85020964202
2022-02-03 12:00:00+00:00,36816.74,37000.0,36259.01,36932.0,5782.518047480001,40.85738531647491,-208.51278791180812,-7.63906670446201,-200.8737212073461,-118866.60265101992,-69749.89492766472,-29.915345113802495,-22.85620838164754,2197.9435472793434,1379.3781694997829,37299.44614800712,37618.22746331093
2022-02-03 16:00:00+00:00,36932.08,37137.5,36451.62,36566.69,3564.2134916300006,37.364389853210334,-262.3818942689468,-58.587632217358966,-203.79426205158782,-122430.81614264991,-70382.87490640982,-32.510398575249624,-27.249102657740035,2040.9475796165332,1418.3511573926555,37152.8949184057,37522.633148464476
2022-02-03 20:00:00+00:00,36564.63,37450.75,36264.36,37366.0,4983.19315479,47.866623456813755,-237.83430643743486,-94.43696706137415,-143.3973393760607,-117447.62298785991,-70999.57192228288,-31.497083220155705,-30.001797238515827,1895.1656096439237,1630.2903604360372,37195.51593472456,37508.39377133134
2022-02-04 00:00:00+00:00,37367.0,37480.3,37051.36,37335.11,2222.2688567400005,47.53491205329812,-218.3556629063387,-119.22070623036706,-99.13495667597164,-119669.89184459992,-71641.71430100617,-27.44161480944414,-30.341110429662994,1759.7966375265007,1543.3910489763232,37223.43474777965,37492.64070121031
2022-02-04 04:00:00+00:00,37336.42,38275.0,37270.0,37891.06,3550.7675056699986,53.747408953931206,-156.25694603261218,-126.62795419081608,-29.628991841796093,-116119.12433892992,-72276.58411238492,-18.063878975076513,-27.378243894981495,1634.0968777031792,2227.8488311922974,37356.95979822372,37528.86063746391
2022-02-04 08:00:00+00:00,37890.34,38270.0,37813.4,37824.53,2730.82404745,52.93953725759732,-111.13063570667146,-123.52849049398716,12.397854787315708,-118849.94838637993,-72917.77191987737,-9.294862127891456,-21.574359783141954,1517.3756721529521,2068.716771821419,37450.473838578975,37555.73967042174
